1;0;1;0;8effcd1749defec4164689f2cf547c55408f1c4afc10382f541bad949c914dad;Quel troll? Je n'ai jamais nié la collaboration de Bandera mais dire qu'il est nazi serait de mauvaise foi puisque son organisation a également combattu les nazis et qu'il a passé quasiment toute la guerre dans un camps de concentration allemand.  Par exemple :
1;0;1;0;7257749df0d0ea466eadebd39ef170663635ce1c701e8d50d34ba82d913fc00d;Ce personnage j’espère vraiment qu’il va mourir dans d’atroce souffrance il est juste détestable et c’est pas étonnant ça se vois qu’ils sont inspirés des nazis
0;0;1;0;f2c5f871944a77e413726e9bc9410cdaa687cf92fb00c5cad5c8b2c6dcc3b2c1;Saletés de nazis vous devriez avoir honte. Le ventre de la bête encore fécond  les heures les plus sombres et le bruit des bottes en Dolby surround!
1;0;0;0;bbde39446c1da0068aa21b2745f0285476e87d59b5dc5f0806bb1a30c1195a7e;- même les nazis nous soutiennent  c'est bien la preuve qu'on est les meilleurs.
3;0;0;0;505d78481d0f7703795f4d81f2fcb5812ae0d18288c7a69ec909daf6185176c2;Des nazis il y en a dans tous les pays du monde… Et probablement plus en Russie qu’en Ukraine 🙄
2;0;1;0;29c4ca7fc7980ea3e5537e4a6dc4ee1a708ab0ef9cd2d383fa15509ff234d2df;l'Algérien est fidèle est obéit pas au nazis. A part cette personne juste aucun juif d'Algérie défendent l'Algérie attaqué injustement  se pays se peuple qui les a accueilli pendant des siècles
1;0;2;0;02a72cc86341a1b3611afc5dc25de2966a4f00176860ae0c2dab84601242dd25;bon  un autre osti de libéral nouvel-age débile mental  reste dans ton univers dégénéré canado-anglo-orangiste de sous-chiures de nazis  on s'en torche de vous!
0;0;0;0;076654f9de9c97a63f3cb9d337cf9b4968903c14488a8a966a661a46ea1872b0;Current nazis: Republikkkans
1;0;0;0;601e6e95e30621b065ac3cf064b7947da1cbd2b07b77921cab3e873c6f76dacf;Encore ??? Mais il faut vraiment avoir perdu toute dignité  et tout sens moral pour qu'un hôpital  où on soigne accepte des sous de gens qui torturent et exécutent. Seuls les nazis auraient osé faire ça.
0;0;0;0;472a0f43be934beb2bb7ab33498d106df81ac851c5eea6c92a8ac6a00486474a;Lyme propagé par des risques nazis ... On sait merci.  Maintenant prenez votre cachet et rentrez dans votre chambre.
0;0;0;0;24537e626988fea55ae25e3f745e8a7525c01e638cf31011d1d5bfa3b7eaa71f;Jésus lui a donné la force de patater les nazis
5;1;0;0;1b453425f083253f091baac9e571c1573d01a134b1d7bd7d0b93dfa26c945789;Et  aujourd'hui  ils ont créé les nazis ukrainiens pour les mêmes raisons !
2;0;1;0;e65fb6acfe9da018a4cffa9368a6b946014f348e000b494e08e70e722ce4ad3a;Bandera nationaliste Ukrainien (raciste certes)  a essayé d'employer les Nazis pour promouvoir l'indépendance de l'Ukraine contre les Soviets  incarcéré par les Nazis  tué par Soviets Azov Bataillon (trouble  dissous 2014) différent du Régiment légitime https://t.co/NAfyuUV5Ez
0;0;0;0;24af33d8abb8e24fd02753b54d2c4b5e10b0c5b5c18f24601c20028d852c62d6;Dans ta réponse tu prédit un futur après la délivrance. Je te parle de défendre ton pays. C’est tout ! Je me fiche des nazis de daesh et d’Israël
0;0;0;0;5c13df82a7cffef7c49372ebcafd1635b354c6a1107d3efd756f7af3f3e9b179;C'est des brassards de nazis ça @RichardFerrand ? Ça vaut une plainte  et un procès au cul !
0;0;0;0;63ffe4fdcb0f0ef7c1447550535149a536a959504b28257bdf55d3104f228b8d;C'est bien c'était pas le sujet. Et on voit où ça a mené : nazis partout  bataillon Azov soutenu par le président en poste  constitution qui confirme la préférence nationale ukrainienne... Bref  valait mieux se taire sur ce coup-là.
2;0;0;0;2b209cd140ebaf165883403c7010e7ed3b8ef76a89dbea7b44eb1941b3464da7;Le chaos c le gvt qui  sur ordre de Washington &au nom du régime le plus corrompu d'Europe  qui a Azov  des insignes nazis partt &qui empêche les Noirs de monter ds des bus  inflige les pires difficultés à sa PROPRE population. De la trahison  loin de la tradition gaulliste👇🏻2/2
5;1;0;0;5d6dad796d37288d293404f3fe75f2a4fab9f3fcdf536bfdf0b861d1a6fb7a7a;On s'en bat les couilles ça fait 15 ans que tout le monde fait des blagues sur les nazis sur Internet
1;0;0;0;472a0f43be934beb2bb7ab33498d106df81ac851c5eea6c92a8ac6a00486474a;Et les tiques nazis ... On en parle ou pas ?
0;0;0;0;2c6b6e1e0eb35c5b4152505defbb1ba80bd0ad3220e0c4f0acc2b6146b82f0a8;Wtf? Ces nazis cassent les yeucou
4;0;2;0;463601ccebb43307143db4d66d4851cb0c46bad52a5336ad35112a7b52913ce2;De ce que j'ai lu (rapidement) c'est encore mieux : c'est eux qui l'aurait attaqué et lui qui les aurait fait fuir. Il faut donc + de 35 nazis pour gérer un seul mec gay  c'est absolument incroyable je comprends pourquoi ils ont perdu la guerre en fait
0;0;0;0;95891d4555a3968b62e84903dd2372069325f391115ecfac5e9b62f989cc834b;Les fascistes sont les électeurs de Macron qui règne en dictateur et aident  les Ukrainiens nazis.
2;0;0;0;9d017202be5f31e756f5c7b8e467ec70f76798429d422187a328383e68c92617;Et oui  parce qu’ils savent que l’être humain a la mémoire courte et peut-être espère-t-il qu’on aura tous crevé d’ici-là  des effets secondaires du covid qu’il a introduit  des effets secondaires de leur vaccin ou de sa guerre pour les nazis !
0;0;0;0;db14ce61d4227cb582185413d10a50811ff64b2c17130e7d07b74b466f92bb26;Les fachos  nazis  complotistes et pédophiles omni présents sur rt france alias cnews
0;0;0;0;67cfec2e1e2892a792cbe45609dfef1c0b938da967a6e8c36568a28a69718ef3;quelconque État ukrainien (sa tentative d'en créer un lui ayant valu de se faire enfermer par les nazis qui n'avaient pas les mêmes projets).
3;0;0;0;9ddb464206162e7d1c270a70a8e0f06f6dd60a85790127f3a267eeca4d4bc66d;Vous nous dégoûter ! Vous vous alliez avec les nazis du #RN #STALINE et #HITLER réunis c’est vous !
0;0;0;0;f80b87d2b742cfdeaa13b4528e5b17fe116081b04f001340fcccc7f11b66cf7b;Pire que ça : me voilà chez les nazis de zemmour.
2;2;0;0;6fba5f99543fc9e84a39601a17cd8b55a8d5b0214b0c344ce35800637f2f0f63;Vous pouvez écrire toutes les missives que vous voulez vous avez été soutenu par un parti d’extrême droite le RN qui travaille avec des nazis .@MLP_officiel vous a manipulé 😉mais vous avez accepté ses voix et vous avez aussi voté pour des députés RN lors des législatives 🤮
1;0;1;0;ee95d2546f520e06028ec51723ff67c693cd29aac7b8a7417c328ff3e0602674;J’ai déjà répondu en fait. Il y a des nazis dans tous les pays. Ça ne justifie en rien une invasion. Poutine est un tyran et un terroriste.
1;0;0;0;6c034903ab1415161d04f3cce1f8f7615137220575608a82bda9763813077d69;Israël état terroriste fait quoi avec la Palestine ? Colonisation ? Extermination d'un peuple?..courage dit le..s appelle un génocide..vous êtes l équivalent des SS ..vous êtes les nazis avec pour camp de concentration GAZA..
0;0;0;0;96aa352f43dc6c5f2977c0621d2943226e290b4bf976a9c15761897da25f804b;Alors  dans ce cas  on ne veut plus l'entendre sur ses protégés ukro-nazis   leur mort exige la période de deuil et le silence : donc QU'IL SE TAISE !
0;0;0;0;5f2ccdaddd7fdf4e9a18cdcd9d7cf3281b24d3e4e54bc94ba86f1cbcd6e6079f;Je heult met de nazis
0;0;1;0;6d9f8a845dc353e77c04b38de58cbb1eb6ab188cfd41a622f4d644bc499a59f5;En Ukraine il y a des rues  des avenues qui portent le nom de nazis. Les nazis sont même au sein du pouvoir. Je vous épargne les différents régiments nazis (Azov et compagnie). Qu'est-ce que vous ne comprenez pas dans ces faits ?
0;0;1;0;0197a14cf07f8606e583fe393674d994a462978eb299a8daeb2dacd7013f0b45;Vous êtes les plus grands conquérants de l'histoire!! Nous n'avons pas d'autre pays.  Vous en Europe avez oublié que vous nous avez assassinés et livrés aux nazis.  Vous prétendez que nous avons un pays et que nous pouvons enfin nous défendre ?
0;0;0;0;09ffbd39b67b3d0e903b66bfc17c3e159059dcedf91fce3bd22748c644d849cc;La dernière fois que la France a fait preuve de diplomatie avec ses amis  nous avons eu Vichy et la collaboration avec les nazis ! Les fachos n’ont pas d’honneur ! Il faut les éviter comme la peste
0;0;0;0;8b29de2994671f783c4e87fcdf65b6577d7e099c638a96a5a1c18d4976e57b03;ptdrr après bon la France est pas mal non plus concernant la palestine mais les ukrainien y'en a certains c vrmt des néo nazis ces fils de chien
0;0;0;0;c22f2853eb55a1dbccaf4137ab07bfcd80d1e6b9be02853ff5a11eb1a2b69192;A l inverse il parait qu'entre 2015 et 2020 les nazis ukrainiens apportaient pleins de cadeaux aux habitants du Donbass....
0;0;1;0;1aae5e78566d4895c019f01e27f833457392029f0bdaf54853ccd3e9619d8e7a;Les nazis sont pour Poutine
0;0;0;0;aee802e7a3a944c2ec32854415a456817f58ebddd8665ef3055bdddc8f0edc0a;Plus facile de ne pas se desister et permettre à 89 nazis d acceder à l'AN #renaissancedes🤡 #macronaditquepétainetaitungrandgeneral
0;0;0;0;9d0e8dd55b7bcbcc6191a49a7a515784de5549b54592bd6aa398fd6844368d4b;Les ukrainiens n'occupent pas le barrage mais les russes. C'est de plus une construction soviétique et les néos nazis ukrainiens haïssent tt ce qui est soviétique. Ce st les ukrainiens qui bombarde t et en cas de rupture ce st les russes et des ukrainiens pro russes qui meurent.
1;0;0;0;7542ee080419f31993453c5e54da9ae1a143bce61f730aa33d69d959f29ebd54;Quand les russes accusent  c'est pour justifier leurs sales coups. Ils ont déclenché la guerre  car l'Ukraine representait une menace pour eux... les naZis n'ont qu'un seul registre argumentaire...
1;0;0;0;09e57c739e1952bcf2cfdfd3ac9355bf103cfa3e4612a96bc6b0f3b238626cb2;Les nazis sont partout. Il ne sont pas nombreux mais partout. Parce que c’est une idéologie ultra extrémiste  forcément ça plait à une minorité. Donc les « ukronazis » ou je ne sais quel appellation stupide ne veut rien dire. Y’a plein de nazis en russie aussi.
0;0;0;0;e089260cd25420d030927d3f99e1658b22c8e36379ecf70cc90e05e0f353f5ec;pendant que soi fon arrache la gueule de nazis a coup de Satan 2 et yoru nous propose les plus grandes transformations du monde
7;0;0;0;f35128d8289e286a56b1e47af2f215765236af829ff27c0b07300e2f21fbd697;Comment ca : "jamais  Nulle part" ? ... Ben alors Fabien  t'as oublié le fameux traité Ribbentrop-Molotov entre tes amis communistes et les nazis....
0;0;0;0;89fd6500327e33610ea12e1769fa5c451a514e2ee3370f8e8d100b6188345efa;L extrême droite en France est au pouvoir est soutient les nazis ukrainiens...
0;0;1;0;2da7b95e9b7dec55475c303fadf570c3a87f4464f81d4df431aa0b1d37c06481;Peu importe ce que je vais dire  ça ne sera jamais aussi ridicule que ta logique de merde qui tolère des nazis parce qu’ils se sont bien comportés dans une manif. La honte mon pauvre.
0;0;1;0;02a72cc86341a1b3611afc5dc25de2966a4f00176860ae0c2dab84601242dd25;de quoi ça parle  ça? les canadians sont un peuple de nazis  que ça te tente ou pas...
0;0;0;0;91c7a83fcca6df0fcd01acad0ebae9834641b1f54a1fd70c2b15a71d3e828b93;A bas la France NAZIS paresseux malheureux nul zéro incompétent égoïste hypocrite pervers
2;0;0;0;413ccb735157975af5fe8cc9435a5f679d10141bc916354cb185f0e9da74ec34;Tatouage d'azov  un des nombreux bataillons nazis ukrainiens.. Arrêt immédiat du soutien occidental aux nazis ukrainiens.
0;0;0;0;512463fb6e79960c155ea02705b6ae884a9ebaf97ac40f924b8b01963018219b;Je ne voyais pas l’insulte jusqu’à ce que je regarde votre profil… Les fascistes n’aiment pas être nommés  même lorsqu’ils arborent la flamme mussolinienne et que leurs partis ont été fondés par d´ex nazis et collabos.
0;0;0;0;a16b1fc75dcba8e8917d9348fec84986a9579aad2e480f16025f0278c989ea76;Les russes on collaborer avec les nazis quand ceux ci les ont attaqués ils ont pleuré pour qu" un second front s ouvre et les U.S.A ont sauvé les cocos .
0;0;0;0;fc217bdba2af197d032c2376ef9014ffb65a603356878bd2f6cb6ae55a736c08;le jour où vous arrêtez de prendre les gens pour des cons avec votre pseudo extrême droite on fera un grand pas! surtout que pour le coup vous armez des vrais nazis ça! ça vous dérange pas !
1;1;0;0;91c7a83fcca6df0fcd01acad0ebae9834641b1f54a1fd70c2b15a71d3e828b93;A bas la France NAZIS paresseux malheureux nul zéro incompétent égoïste hypocrite pervers
0;0;0;0;a0e1a81be91df67a01b4484b7f6135308dce8f6977767bd2fa50d9395175fbeb;A bas la France impérialisme 🇫🇷 Terroriste ☠️ néo colonialisme esclavagiste Nazis Raciste Génocidaire 🇫🇷 @Elysee
